STATE,NAME,YRDATA,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,TCURELSC,TCURINST,TCURSSVC,TCUROTH,NONELSEC,TCAPOUT
Minnesota,METROPOL ED COOP SERV UNIT 920,2015,4467,3123,8,1336,4587,4376,1811,2565,0,0,211
Minnesota,INTERMEDIATE DISTRICT 287,2015,84854,2773,51539,30542,82416,73771,56785,16221,765,146,3453
Minnesota,CALEDONIA IN SCHOOL DISTRICT 299,2015,9541,412,6004,3125,8799,7389,4613,2341,435,319,366
Minnesota,HOUSTON IND SCH DIST 294,2015,22047,443,19463,2141,22242,20945,17165,3559,221,153,654
Minnesota,LA CRESCENT IND SCHOOL DIST 300,2015,14595,425,10653,3517,14694,13277,8766,3859,652,652,337
Minnesota,SPRING GROVE IND SCHOOL DIST 297,2015,4170,180,3096,894,4213,3902,2482,1198,222,58,108
Minnesota,NEVIS SCH DIST 308,2015,7167,438,5216,1513,6931,5958,3801,1834,323,199,560
Minnesota,LAPORTE SCH DIST 306,2015,4665,311,3042,1312,4175,3426,2056,1191,179,81,286
Minnesota,PARK RAPIDS SCH DIST 309,2015,21442,1419,12869,7154,19138,15932,10482,4513,937,689,979
Minnesota,PINE POINT SCH DIST 25,2015,1635,674,891,70,1495,1355,770,503,82,105,18
Minnesota,BRAHAM SCH DIST 314,2015,9403,528,6914,1961,9556,8253,4981,2790,482,220,615
Minnesota,CAMBRIGE SANTI SCH DIST 911,2015,57583,2164,41775,13644,66413,45782,29349,14261,2172,1864,14660
Minnesota,RUM RIVER SPECIAL EDUCATION COOPERATIVE,2015,8108,2074,3676,2358,12526,7494,7492,2,0,0,129
Minnesota,OAKLAND VOCATIONAL CENTER 957,2015,1766,0,1570,196,1972,1664,1271,393,0,0,29
Minnesota,EAST CENTRAL MN ED CABLEAST COOP 6003,2015,1250,238,242,770,1420,942,942,0,0,0,437
Minnesota,COLERAINE SCH DIST 316,2015,17535,940,10163,6432,16676,12966,8312,4143,511,282,2002
Minnesota,DEER RIVER SCH DIST 317,2015,14062,1877,9490,2695,13729,11660,6976,4096,588,268,1030
Minnesota,GRAND RAPIDS IND SCHOOL DIST 318,2015,57540,3056,36441,18043,51454,41873,28131,12008,1734,842,6972
Minnesota,NASHWAUK-KEEWATIN IND SCH DIST 319,2015,8639,612,6148,1879,8886,7623,4487,2810,326,99,874
Minnesota,INFINITY:MINNESOTA  DIGITAL ACADEMY,2015,506,0,3,503,533,508,263,245,0,0,0
Minnesota,HERON LAKE-OKABENA SCH DIST 330,2015,4684,154,3025,1505,5335,3852,2433,1240,179,60,1145
Minnesota,JACKSON COUNTY CENTRAL SCHOOL DISTRICT,2015,15479,676,10523,4280,15311,13098,8576,3847,675,564,1001
Minnesota,MORA IND SCH DIST 332,2015,18312,921,14776,2615,17830,16305,10965,4677,663,398,777
Minnesota,OGILVIE IND SCH DIST 333,2015,6942,438,5078,1426,6689,5876,3886,1605,385,142,459
Minnesota,NEW LONDON-SPICER SCH DIST 345,2015,17682,660,11601,5421,15522,13625,8800,4116,709,819,684
Minnesota,PRINSBURG SCH DIST 815,2015,464,25,299,140,533,430,363,67,0,43,7
Minnesota,WILLMAR IND SCH DIST 347,2015,54918,5115,41071,8732,56579,49837,32987,14016,2834,3126,2478
Minnesota,LANCASTER IND SCHOOL DIST 356,2015,2512,100,1842,570,2587,2257,1395,751,111,45,86
Minnesota,TRI COUNTY SCHOOL DISTRICT,2015,3321,265,2387,669,3708,3088,1951,989,148,66,179
Minnesota,KITTSON CENTRAL SCHOOL DISTRICT 2171,2015,4629,115,3055,1459,4775,3907,2579,1185,143,134,378
Minnesota,LITTLEFORK-BIG FALLS IND SCHOOL DIST 362,2015,5409,192,4198,1019,6089,4860,2873,1808,179,147,415
Minnesota,INTERNATIONAL FALLS SCHOOL DISTRICT 361,2015,13539,803,9560,3176,13705,12113,7772,3799,542,435,639
Minnesota,SOUTH KOOCHICHING SCHOOL DISTRICT 363,2015,6356,258,5046,1052,6669,5782,3484,2033,265,119,494
Minnesota,DAWSON -BOYD SCHOOL DISTRICT,2015,6866,377,4941,1548,6636,5631,3525,1783,323,197,554
Minnesota,LAC QUI PARLE VALLEY,2015,10879,609,7492,2778,11068,9573,6021,3059,493,365,792
Minnesota,LAKE SUPERIOR IND SCH DIST 381,2015,22593,901,12307,9385,18731,15078,9979,4536,563,655,1776
Minnesota,LAKE OF THE WOODS SCH DIST 390,2015,7732,257,4887,2588,7063,6192,3677,2184,331,269,357
Minnesota,CLEVELAND IND SCHOOL DIST 391,2015,4814,196,3563,1055,5310,4379,2654,1488,237,151,647
Minnesota,TRI-CITY UNITED SCHOOL DISTRICT,2015,25246,1479,16555,7212,21707,17825,11327,5558,940,779,593
Minnesota,LESUEUR-HENDERSON ISD 2397,2015,13751,461,9550,3740,13293,11076,6626,3934,516,826,408
Minnesota,WATERVILLE-ELYSIAN-MORRISTOWN ISD 2143,2015,10228,595,7133,2500,10562,9542,6304,2770,468,225,575
Minnesota,HENDRICKS IND SCHOOL DIST 402,2015,2473,692,1260,521,3544,1803,1112,608,83,108,1529
Minnesota,IVANHOE SCH DIST 403,2015,2532,79,1262,1191,2625,1750,1002,665,83,75,56
Minnesota,LAKE BENTON SCH DIST 404,2015,2586,105,1665,816,2160,1879,1178,623,78,62,24
Minnesota,LAKEVIEW SCHOOL DISTRICT 2167,2015,8176,319,5951,1906,13650,6249,3980,1843,426,173,6530
Minnesota,LYND SCH DIST 415,2015,2757,153,1899,705,2618,1889,1095,659,135,183,149
Minnesota,MARSHALL SCH DIST 413,2015,32479,1438,22994,8047,31280,25167,15557,8181,1429,2172,1633
Minnesota,MINNEOTA SCH DIST 414,2015,6748,302,4736,1710,6420,5459,3650,1491,318,99,581
Minnesota,TRACY AREA PUBLIC SCHOOL DISTRICT 904,2015,9581,609,7075,1897,10907,7995,4847,2588,560,188,2522
Minnesota,SW AND WEST CENTRAL ECSU 991,2015,31890,9274,6389,16227,30440,28666,21911,6755,0,0,669
Minnesota,REGIONAL MANAGEMENT INFORMATION CENTER 4,2015,0,0,0,0,973,973,0,0,973,0,0
Minnesota,GLENCOE-SILVER LAKE SCHOOL DIST 2859,2015,18859,1041,14051,3767,19274,16456,10706,4806,944,782,1690
Minnesota,HUTCHINSON IND SCHOOL DIST 423,2015,33867,1464,25900,6503,32201,29360,18951,8992,1417,715,1633
Minnesota,LESTER PRAIRIE IND SCHOOL DIST 424,2015,5088,227,3567,1294,5427,4423,2834,1357,232,136,614
Minnesota,LITTLE CROW TELE MEDIA,2015,829,0,196,633,954,700,264,436,0,0,242
Minnesota,MAHNOMEN CO SCH DIST 432,2015,9966,2269,6810,887,8948,7876,4952,2552,372,122,506
Minnesota,WAUBUN IND SCH DIST 435,2015,9797,2077,6266,1454,10651,8391,4885,3133,373,166,797
Minnesota,MARSHALL COUNTY CENTRAL SCHOOLS,2015,5468,189,4140,1139,5326,4657,2926,1483,248,88,361
Minnesota,STEPHEN-ARGYLE SCHOOL DIST 2856,2015,4776,157,3456,1163,4658,4043,2462,1325,256,103,314
Minnesota,WARREN-ALVARADA-OSLO SCHOOL DISTRICT 2176,2015,6711,800,4532,1379,6718,6040,3301,2436,303,139,301
Minnesota,NORTHWEST REGIONAL INTERDIST COUNCIL 382,2015,1448,427,0,1021,1453,1421,1380,41,0,0,20
Minnesota,GRYGLA SCHOOL DISTRICT 447,2015,2943,116,2145,682,3115,2753,1508,1119,126,23,180
Minnesota,FAIRMONT-CEYLON SCHOOL DIST 2752,2015,23741,1346,15407,6988,24435,17652,11237,5411,1004,559,1907
Minnesota,TRUMAN SCH DIST 458,2015,3005,169,1842,994,3292,2745,1663,962,120,175,243
Minnesota,MARTIN CO WEST SCH DIST 2448,2015,10099,334,6510,3255,15192,7660,4508,2706,446,258,6920
Minnesota,GRANADA-HUNTLEY-E CHAIN ISD 2536,2015,3144,129,1869,1146,3269,2880,1468,1287,125,83,100
Minnesota,SOUTHERN PLAINS EDUCATION COOP 915,2015,5654,1134,1854,2666,5631,5501,5454,47,0,0,36
Minnesota,DASSEL-COKATO PUBLIC SCH DISTRICT 466,2015,23813,922,19023,3868,25733,21059,13991,6168,900,670,3273
Minnesota,EDEN VALLEY-WATKINS SCH DIST 463,2015,11552,632,8202,2718,10497,9103,5371,3121,611,305,360
Minnesota,LITCHFIELD IND SCHOOL DIST 465,2015,19681,747,14429,4505,21574,16986,10608,5573,805,699,3044
Minnesota,A.C.G.C. SCHOOL DISTRICT,2015,10868,587,7025,3256,10602,9362,5663,3312,387,361,578
Minnesota,MILACA IND SCH DIST 912,2015,22016,1115,17114,3787,21986,18137,11700,5435,1002,745,1840
Minnesota,ONAMIA IND SCH DIST 480,2015,13774,2436,7637,3701,13163,11166,7297,3461,408,718,481
Minnesota,PRINCETON IND SCHOOL DIST 477,2015,36979,1210,27855,7914,39560,31205,19679,9887,1639,1201,4913
Minnesota,ISLE SCHOOL DIST 473,2015,5962,330,4104,1528,5591,4862,2914,1653,295,161,299
Minnesota,SWANVILLE SCH DIST 486,2015,3913,164,2779,970,3662,3181,2139,868,174,48,100
Minnesota,LITTLE FALLS SCH DIST 482,2015,29911,2128,22920,4863,29192,26966,16699,8932,1335,1003,949
Minnesota,UPSALA AREA SCHOOLS 487,2015,4612,189,3327,1096,4649,3729,2183,1303,243,67,195
Minnesota,PIERZ IND SCH DIST 484,2015,12467,459,10135,1873,15223,10606,6880,3110,616,340,3699
Minnesota,ROYALTON IND SCH DIST 485,2015,9833,362,7715,1756,10159,7848,4934,2397,517,177,1597
Minnesota,MID STATE EDUC DISTRICT 6979,2015,4100,649,1278,2173,3851,3566,2992,574,0,153,92
Minnesota,LE ROY SCH DIST 499,2015,4355,186,2755,1414,4433,3516,2341,1026,149,154,443
Minnesota,SOUTHLAND SCH DIST 500,2015,6219,184,4270,1765,6815,6118,3948,1940,230,189,290
Minnesota,AUSTIN IND SCH DIST 492,2015,63889,4403,48310,11176,69730,54871,36062,15798,3011,1882,10520
Minnesota,GRAND MEADOW SCH DIST 495,2015,8816,187,4079,4550,6063,4914,3269,1376,269,133,516
Minnesota,LYLE IND SCH DIST 497,2015,3693,137,2554,1002,3820,2871,1808,942,121,59,98
Minnesota,SOUTHERN MN EDUCATION CONSORTIUM,2015,938,484,0,454,926,843,842,1,0,0,83
Minnesota,FULDA IND SCH DIST 505,2015,4365,224,3025,1116,5318,4804,3096,1506,202,144,182
Minnesota,MURRAY COUNTY SCHOOL DISTRICT 2169,2015,9404,355,6668,2381,8828,8015,5252,2344,419,234,268
Minnesota,NICOLLET IND SCH DIST 507,2015,5204,115,3062,2027,4720,3750,2215,1343,192,570,179
Minnesota,ST PETER IND SCH DIST 508,2015,24337,841,18118,5378,25516,21163,14718,5480,965,600,2631
Minnesota,REGIONAL MANAGEMENT INFORMATION CENTER 5,2015,0,0,0,0,1629,1629,0,0,1629,0,0
Minnesota,MINNESOTA VALLEY EDUC DIST,2015,4913,1434,1680,1799,4968,4910,4783,127,0,0,49
Minnesota,ELLSWORTH SCHOOL DISTRICT 514,2015,1993,93,1539,361,2227,1990,1234,652,104,26,109
Minnesota,WORTHINGTON SCH DIST 518,2015,42077,2645,33272,6160,38062,32433,21288,9160,1985,1412,2584
Minnesota,ADRIAN SCH DIST 511,2015,7565,331,5376,1858,6757,5979,3622,1995,362,105,363
Minnesota,ROUND LAKE-BREWSTER PUBLIC SCHOOLS,2015,3515,223,2450,842,3566,2378,1406,796,176,147,305
Minnesota,NOBLES COUNTY INTEGRATION COLLABORATIVE,2015,897,0,0,897,897,849,593,256,0,0,0
Minnesota,ADA-BORUP SCHOOL DISTRICT 2854,2015,6184,267,4840,1077,9394,5886,3861,1695,330,99,3261
Minnesota,HALSTAD-HENDRUM SCH DIST #2527,2015,4181,175,3033,973,4118,3628,2090,1343,195,34,290
Minnesota,NORMAN COUNTY EAST SCHOOL DISTRICT,2015,4508,166,3279,1063,4124,3650,2054,1404,192,90,147
Minnesota,BYRON IND SCH DIST 531,2015,21333,415,15496,5422,23113,17282,11067,5219,996,755,2769
Minnesota,DOVER-EYOTA IND SCHOOL DIST 533,2015,12152,538,9184,2430,14599,10435,6773,3061,601,295,3114
Minnesota,ROCHESTER SCH DIST 535,2015,217694,11267,153252,53175,229282,191757,123631,60162,7964,10117,21939
Minnesota,STEWARTVILLE SCH DIST 534,2015,22497,591,16568,5338,23354,18831,12074,5798,959,782,2801
Minnesota,SOUTHEAST EDUC COOP SVC UNIT 921,2015,2023,1018,394,611,2978,2488,1314,1174,0,0,490
Minnesota,ZUMBRO EDUC DISTRICT,2015,5791,2149,1565,2077,5867,5567,5332,235,0,0,115
Minnesota,CHATFIELD IND SCHOOL DIST 227,2015,10535,303,7218,3014,10095,8196,4876,2920,400,607,239
Minnesota,BATTLE LAKE IND SCH DIST,2015,5811,236,3542,2033,4885,4283,2645,1358,280,125,266
Minnesota,FERGUS FALLS IND SCH DIST 544,2015,31354,916,21894,8544,32283,24187,15609,7468,1110,920,4671
Minnesota,HENNING IND SCH DIST 545,2015,4752,236,3532,984,4642,3889,2531,1155,203,133,375
Minnesota,NEW YORK MILLS IND SCHOOL DIST 553,2015,8113,326,6302,1485,7881,6553,4320,1828,405,223,453
Minnesota,PARKERS PRAIRIE IND SCH 547,2015,6961,358,4964,1639,6538,5756,3785,1712,259,137,363
Minnesota,PELICAN RAPIDS IND SCH 548,2015,12642,556,7733,4353,17899,9518,6731,2330,457,380,6869
Minnesota,PERHAM IND SCH DIST 549,2015,16604,691,11596,4317,15565,13815,8363,4579,873,414,969
Minnesota,UNDERWOOD IND SCH DIST 550,2015,6593,261,5219,1113,6910,5182,3257,1548,377,156,1045
Minnesota,FERGUS FALLS SPECIAL EDUC COOP DIST 935,2015,4895,1310,1558,2027,6206,4866,3500,1366,0,0,17
Minnesota,WEST CENTRAL EDUC COOPERTN SERVS UNIT #926,2015,45642,636,255,44751,51249,49799,1192,48607,0,729,609
Minnesota,GOODRIDGE IND SCHOOL DIST 561,2015,3188,129,2610,449,3197,2822,1761,887,174,67,86
Minnesota,THIEF RIVER FALLS SCHOOL DIST 564,2015,25394,1347,17305,6742,24805,20597,12709,6773,1115,713,1827
Minnesota,NORTHWEST 928 MINNESOTA SERVICE COOPERATIVE,2015,56996,1009,760,55227,59168,58227,0,58227,0,623,236
Minnesota,HINCKLEY-FINLAYSON SCH DIST 2165,2015,11774,814,8833,2127,11849,10268,7035,2661,572,252,624
Minnesota,PINE CITY SCH DIST 578,2015,21230,765,16309,4156,21353,18306,12539,5035,732,343,1416
Minnesota,WILLOW RIVER SCH DIST 577,2015,5420,399,4070,951,5357,4586,2885,1494,207,70,515
Minnesota,EAST CENTRAL ISD 2580,2015,10645,581,7520,2544,9781,8113,4769,2919,425,233,798
Minnesota,EDGERTON SCH DIST 581,2015,5087,226,4106,755,4766,4337,2813,1320,204,132,163
Minnesota,RTR PUBLIC SCHOOLS,2015,7266,407,5503,1356,7869,5987,3234,2362,391,204,1304
Minnesota,PIPESTONE-JASPER SCHOOL DISTRICT,2015,15619,847,10879,3893,15117,13343,8160,4241,942,358,402
Minnesota,CLIMAX SCHOOL DIST 592,2015,2795,144,2124,527,2509,2178,1286,778,114,89,138
Minnesota,CROOKSTON SCH DIST 593,2015,17280,951,11809,4520,23411,13935,9073,4173,689,514,8331
Minnesota,EAST GRAND FORKS SCH DIST 595,2015,18674,572,15376,2726,18836,16805,10468,5371,966,413,777
Minnesota,FERTILE SCH DIST 599,2015,5692,212,4423,1057,5873,5251,3428,1542,281,93,403
Minnesota,FISHER SCH DIST 600,2015,3404,93,2405,906,3093,2689,1525,1017,147,61,192
Minnesota,FOSSTON SCH DIST 601,2015,8229,357,6367,1505,8501,7545,4900,2314,331,101,542
Minnesota,WINN-E-MAC SCHOOL DIST #2609,2015,5846,285,3884,1677,9758,4654,3022,1354,278,101,4477
Minnesota,MINNEWASKA SCH DIST 2149,2015,17252,812,11852,4588,17720,14728,10475,3552,701,332,1884
Minnesota,MOUNDS VIEW IND SCHOOL DIST 621,2015,159869,5829,101311,52729,156863,137001,90600,40980,5421,4848,10173
Minnesota,NORTH ST PAUL-MAPLEWOOD SCHOOLS DIST 622,2015,161151,8092,105986,47073,157142,126969,83001,37938,6030,8086,9269
Minnesota,ROSEVILLE IND SCH DIST 623,2015,109694,6027,71228,32439,110422,97020,61200,31454,4366,6392,3690
Minnesota,WHITE BEAR LAKE SCH DIST 624,2015,113790,4233,67093,42464,109703,92921,60989,27739,4193,4504,9080
Minnesota,VALLEY CROSSING COMMUNITY SCHOOL,2015,7765,20,973,6772,6546,6320,5001,1319,0,1,95
Minnesota,NE METRO INTERMEDIATE DISTRICT 916,2015,50924,719,27735,22470,51341,46894,34744,12150,0,0,2686
Minnesota,REGIONAL MANAGEMENT INFORMATION CENTER 7,2015,0,0,0,0,25204,25204,0,0,25204,0,0
Minnesota,ST PAUL INDEPENDENT SCHOOL DIST 625,2015,669839,66688,444445,158706,687871,590668,389764,174426,26478,27617,46732
Minnesota,RED LAKE COUNTY CENTRAL PUBLIC SCH,2015,5984,234,4087,1663,6386,4912,2959,1700,253,113,1125
Minnesota,RED LAKE IND SCH DIST 630,2015,5146,168,3789,1189,5174,4594,2881,1509,204,114,230
Minnesota,AREA SPECIAL EDUCATION COOPERATIVE,2015,2770,1294,0,1476,2649,2628,2571,57,0,0,21
Minnesota,PINE-PRAIRIE VOC CENTER 985,2015,836,176,160,500,1173,838,650,188,0,0,26
Minnesota,MILROY JT IND SCH DIST 635,2015,968,88,488,392,873,627,247,319,61,36,38
Minnesota,WABASSO SCH DIST 640,2015,4892,194,3401,1297,5036,4060,2447,1399,214,123,665
Minnesota,CEDAR MOUNTAIN SCHOOL DISTRICT,2015,6458,328,5078,1052,11590,5599,3106,2159,334,107,5550
Minnesota,REDWOOD AREA SCHOOL DISTRICT,2015,14651,957,10221,3473,14981,11996,7065,4258,673,427,2269
Minnesota,RED ROCK CENTRAL SCHOOL DISTRICT,2015,5278,246,3534,1498,5462,4765,3259,1254,252,129,399
Minnesota,BIRD ISLAND-OLIVA ISD 2534,2015,8948,707,6492,1749,9625,7606,4455,2704,447,323,1336
Minnesota,BUFFALO LAKE-HECTOR ISD 2159,2015,6735,358,5006,1371,6512,5625,3397,1930,298,118,578
Minnesota,RENVILLE COUNTY WEST SCHOOL DISTRICT,2015,7683,446,5053,2184,8153,6285,4091,1850,344,173,1417
Minnesota,FARIBAULT SCH DIST 656,2015,56945,3429,38883,14633,52838,46474,30112,14300,2062,1643,3757
Minnesota,NORTHFIELD SCH DIST 659,2015,55734,1808,34149,19777,52346,45154,31966,11144,2044,2168,2703
Minnesota,HILLS-BEAVER CREEK SCH DIST 671,2015,4850,166,3113,1571,4074,3274,1940,1153,181,103,223
Minnesota,LUVERNE SCH DIST 2184,2015,14710,586,10695,3429,14193,12374,8310,3467,597,458,933
Minnesota,BADGER IND SCH DIST 676,2015,3428,156,2705,567,3280,2904,1650,1096,158,38,212
Minnesota,ROSEAU SCH DIST 682,2015,13909,619,10393,2897,13949,11975,7576,3902,497,348,1110
Minnesota,WARROAD SCH DIST 690,2015,13867,688,9688,3491,11982,10561,6855,3231,475,593,582
Minnesota,GREENBUSH-MIDDLE RIVER SCHOOL DISTRICT,2015,5870,182,4890,798,6091,5601,3543,1764,294,48,105
Minnesota,CHISHOLM IND SCH DIST 695,2015,11471,548,6909,4014,10252,8511,5197,3016,298,171,1079
Minnesota,DULUTH IND SCH DIST 709,2015,133269,12265,81870,39134,126065,100687,67356,29567,3764,6703,6592
Minnesota,ELY IND SCH DIST 696,2015,8250,339,5201,2710,7671,6580,4026,2306,248,89,695
Minnesota,FLOODWOOD IND SCHOOL DIST 698,2015,4579,219,2863,1497,3938,3401,2120,1173,108,49,79
Minnesota,HERMANTOWN IND SCH DIST 700,2015,23152,689,15908,6555,34397,17817,12432,4658,727,506,13429
Minnesota,HIBBING IND SCH DIST 701,2015,35978,1712,21999,12267,34321,25857,16711,8053,1093,459,7510
Minnesota,MOUNTAIN IRON-BUHL SCH DIST 712,2015,9404,586,5656,3162,9101,7878,5252,2405,221,134,894
Minnesota,PROCTOR IND SCH DIST 704,2015,21509,1520,15250,4739,22272,17661,11671,5258,732,742,2910
Minnesota,VIRGINIA SCH DIST 706,2015,22796,1039,15356,6401,22197,19956,12370,6793,793,434,1100
Minnesota,MESABI EAST SCHOOL DIST #2711,2015,16388,634,8412,7342,16251,10574,7081,2962,531,261,4622
Minnesota,ST LOUIS COUNTY ISD 2142,2015,34497,2237,20420,11840,32225,24207,14964,8237,1006,734,3891
Minnesota,EVELETH-GILBERT ISD 2154,2015,15644,573,9069,6002,14429,11557,6569,4556,432,202,2252
Minnesota,NORTHLAND LEARNING CENTER,2015,6872,2201,1908,2763,7785,6784,6030,692,62,0,150
Minnesota,NORTHEAST EDUC COOPERATION SERVS UNIT 927,2015,3623,1991,317,1315,10158,3856,933,2923,0,0,5688
Minnesota,REGIONAL MANAGEMENT INFORMATION CENTER 2,2015,0,0,0,0,1275,1275,0,0,1275,0,0
Minnesota,NETT LAKE IND SCHOOL DIST 707,2015,2659,981,1483,195,2815,2327,1300,923,104,39,91
Minnesota,BELLE PLAINE IND SCHOOL DIST 716,2015,20586,636,13691,6259,19701,15307,10192,4473,642,604,919
Minnesota,JORDAN IND SCH DIST 717,2015,21940,790,15437,5713,40755,17709,11945,4802,962,1132,20084
Minnesota,NEW PRAGUE SCH DIST 721,2015,46692,1045,32332,13315,45472,36531,23810,11096,1625,2206,4240
Minnesota,PRIOR LAKE IND SCH DIST 719,2015,97703,1864,61885,33954,105701,76115,50864,21500,3751,4743,17322
Minnesota,SHAKOPEE IND SCH DIST 720,2015,98705,3385,68614,26706,108758,82754,54385,24628,3741,1975,15888
Minnesota,BECKER IND SCH DIST 726,2015,31992,647,21917,9428,33771,26865,17985,7647,1233,949,4723
Minnesota,BIG LAKE IND SCH DIST 727,2015,39282,1039,28607,9636,35831,30702,19495,9726,1481,1673,1091
Minnesota,ELK RIVER PUBLIC SCHOOL DISTRICT 728,2015,168677,5257,112545,50875,160479,128943,85927,37166,5850,6131,17221
Minnesota,RIVER BEND EDUCATION DISTRICT,2015,5372,1592,1679,2101,5530,5038,4574,464,0,0,322
Minnesota,G.F.W. ISD 2365,2015,10383,447,7402,2534,10529,8866,5328,3063,475,294,856
Minnesota,SIBLEY EAST SCHOOL DISTRICT,2015,14059,709,10849,2501,15022,13010,8552,3703,755,361,1319
Minnesota,ALBANY IND SCH DIST 745,2015,19457,546,14396,4515,18718,16033,10789,4250,994,798,1091
Minnesota,HOLDINGFORD IND SCH DIST #738,2015,10880,372,8230,2278,10324,8978,5882,2610,486,247,678
Minnesota,KIMBALL IND SCH DIST 739,2015,8456,323,5747,2386,8006,6804,4270,2200,334,324,654
Minnesota,MELROSE IND SCH DIST 740,2015,16447,739,12672,3036,17481,14052,8802,4475,775,343,2415
Minnesota,PAYNESVILLE IND SCHOOL DIST 741,2015,11810,674,8323,2813,11288,9095,5690,2924,481,411,1403
Minnesota,ST CLOUD IND SCHOOL DIST 742,2015,142390,9039,104973,28378,156728,117758,78594,33727,5437,4964,30067
Minnesota,SARTELL IND SCH DIST 748,2015,41758,826,30900,10032,39388,34003,23231,8793,1979,767,2732
Minnesota,SAUK CENTRE SCH DIST 743,2015,12729,559,8471,3699,11961,10203,6721,2985,497,297,751
Minnesota,CENTRAL MINNESOTA TELECOMM DISTRICT,2015,391,0,145,246,368,354,0,354,0,0,14
Minnesota,BELGRADE-BROOTEN-ELROSA SCHOOL DISTRICT,2015,8165,622,5754,1789,8357,6734,4378,2011,345,483,871
Minnesota,CENTRAL MINNESOTA JOINT POWERS DISTRICT,2015,1806,0,0,1806,3509,1805,0,1805,0,0,0
Minnesota,CENTRAL MINNESOTA ECSU 923,2015,9335,0,1425,7910,9486,8516,1363,7153,0,168,43
Minnesota,REGIONAL MANAGEMENT INFORMATION CENTER 3,2015,0,0,0,0,2112,2112,0,0,2112,0,0
Minnesota,WEST CENTRAL AREA LEARNING CENTER,2015,3062,1061,667,1334,3439,3316,3200,116,0,0,10
Minnesota,BENTON-STEARNS EDUC DIST 6383,2015,6505,2707,2315,1483,6493,6029,5696,307,26,0,137
Minnesota,COLD SPRING SCHOOL DIST,2015,24827,810,17185,6832,23900,19900,11473,7186,1241,627,1643
Minnesota,BLOOMING PRAIRIE IND SCH DIST 756,2015,9234,380,6236,2618,8606,6990,4341,2244,405,144,464
Minnesota,MEDFORD IND SCH DIST 763,2015,9309,393,7001,1915,8882,7556,4725,2383,448,194,590
Minnesota,OWATONNA SCH DIST 761,2015,61043,3088,45530,12425,60032,51584,34239,14529,2816,2751,3694
Minnesota,HANCOCK IND SCH DIST 768,2015,3891,95,2811,985,3520,3040,1919,1000,121,62,148
Minnesota,MORRIS AREA PUBLIC SCHOOLS,2015,14448,318,9259,4871,13890,10260,6872,2863,525,489,1839
Minnesota,MIDWEST SPEC EDUCATION COOP 398,2015,1529,903,48,578,1505,1503,1503,0,0,0,2
Minnesota,CHOKIO-ALBERTA IND SCHOOL DIST 771,2015,2477,68,1565,844,2193,1941,1128,704,109,69,64
Minnesota,BENSON SCH DIST 777,2015,10973,513,7763,2697,10864,9395,6378,2491,526,345,713
Minnesota,KERKHOVEN-MURDOCK-SUNBURG SCHOOL DIST #775,2015,7944,391,5649,1904,14721,5913,3502,2027,384,245,8132
Minnesota,BERTHA HEWITT SCH DIST 786,2015,5819,403,4469,947,5806,4746,3036,1424,286,133,370
Minnesota,BROWERVILLE SCH DIST 787,2015,5324,339,4269,716,5441,4759,2918,1564,277,105,145
Minnesota,STAPLES-MOTLEY SCH DIST 2170,2015,16412,1239,11973,3200,16423,13749,8423,4383,943,552,1164
Minnesota,LONG PRAIRIE-GREY EAGLE SCHOOL DISTRICT,2015,13040,1058,8860,3122,14882,10968,6987,3390,591,613,2074
Minnesota,EAGLE VALLEY SCHOOL DISTRICT,2015,3359,286,2533,540,3813,3081,1732,1167,182,109,356
Minnesota,NORTH CENTRAL ECSU 924,2015,2298,886,0,1412,8355,6215,1088,5127,0,0,883
Minnesota,FRESHWATER EDUC DISTRICT,2015,9895,2332,2370,5193,9048,7899,6739,1160,0,535,245
Minnesota,BROWNS VALLEY IND SCHOOL DIST 801,2015,1626,97,1300,229,1689,1548,975,471,102,49,52
Minnesota,WHEATON IND SCH DIST 803,2015,5418,163,4110,1145,5828,4787,3019,1563,205,138,682
